YEAR,MONTH,DAY,VALUE
2020,3,31,-0.390
2020,4,1,-1.168
2020,4,2,-1.453
2020,4,3,-1.450
2020,4,4,-1.502
2020,4,5,-1.612
2020,4,6,-1.250
2020,4,7,-0.916
2020,4,8,-1.010
2020,4,9,-1.124
2020,4,10,-1.090
2020,4,11,-0.947
2020,4,12,-0.731
2020,4,13,-0.227
2020,4,14,0.084
2020,4,15,-0.063
2020,4,16,0.274
2020,4,17,0.555
2020,4,18,0.795
2020,4,19,0.643
2020,4,20,0.137
2020,4,21,-0.012
2020,4,22,0.401
2020,4,23,0.336
2020,4,24,-0.025
2020,4,25,-0.201
2020,4,26,0.084
2020,4,27,0.323
2020,4,28,0.410
2020,4,29,0.292
2020,4,30,0.252
2020,11,1,1.052
2020,11,2,0.701
2020,11,3,0.536
2020,11,4,1.461
2020,11,5,1.844
2020,11,6,1.660
2020,11,7,1.387
2020,11,8,1.094
2020,11,9,0.982
2020,11,10,1.382
2020,11,11,1.778
2020,11,12,1.865
2020,11,13,1.691
2020,11,14,1.443
2020,11,15,1.169
2020,11,16,0.859
2020,11,17,0.667
2020,11,18,0.669
2020,11,19,0.868
2020,11,20,1.320
2020,11,21,1.372
2020,11,22,1.332
2020,11,23,1.306
2020,11,24,1.251
2020,11,25,1.823
2020,11,26,2.191
2020,11,27,1.965
2020,11,28,1.370
2020,11,29,0.764
2020,11,30,0.382
2020,12,1,0.411
2020,12,2,0.372
2020,12,3,-0.079
2020,12,4,-0.476
2020,12,5,-0.190
2020,12,6,-0.067
2020,12,7,-0.467
2020,12,8,-0.551
2020,12,9,-0.379
2020,12,10,-0.008
2020,12,11,-0.130
2020,12,12,-0.523
2020,12,13,-0.641
2020,12,14,-0.613
2020,12,15,-0.554
2020,12,16,-0.499
2020,12,17,-0.052
2020,12,18,0.130
2020,12,19,-0.064
2020,12,20,-0.161
2020,12,21,0.005
2020,12,22,0.040
2020,12,23,0.021
2020,12,24,0.041
2020,12,25,0.450
2020,12,26,0.844
2020,12,27,0.205
2020,12,28,-0.140
2020,12,29,-0.259
2020,12,30,-0.516
2020,12,31,-0.741
