"SITE_ID","SITE_NAME","MOVED_TO_SITE_ID","DATE","DEPTH","WATER","DENSITY","LATITUDE","LONGITUDE","NA","NA","NA","NA","NA","NA","NA"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1520,"CARIBOU (B) (MEDICAL CENTER)",NA,"2008-28-04",0.3,0.1,0.33,46.875671,-68.001888,1520,"CARIBOU (B) (MEDICAL CENTER)",NA,"2008-28-04",0.3,0.1,0.33
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1006,"MILO",NA,"2008-29-04",0,0,0,45.2834,-69.015488,1006,"MILO",NA,"2008-29-04",0,0,0
1008,"AUGUSTA",NA,"2008-29-04",0,0,0,44.289992,-69.707787,1008,"AUGUSTA",NA,"2008-29-04",0,0,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1028,"AZISCOHOS/AZISCOHOS DAM (UWP)",NA,"2008-29-04",0,0,0,44.945659,-70.997712,1028,"AZISCOHOS/AZISCOHOS DAM (UWP)",NA,"2008-29-04",0,0,0
1030,"MIDDLE DAM (UWP)",NA,"2008-29-04",0,0,0,44.778711,-70.923104,1030,"MIDDLE DAM (UWP)",NA,"2008-29-04",0,0,0
1031,"UPPER DAM (UWP)",NA,"2008-29-04",0,0,0,44.883761,-70.862954,1031,"UPPER DAM (UWP)",NA,"2008-29-04",0,0,0
1036,"JACKMAN/JACKMAN STATION (KWP)",1560,"2008-29-04",0.3,0.1,0.33,45.61838,-70.24965,1036,"JACKMAN/JACKMAN STATION (KWP)",1560,"2008-29-04",0.3,0.1,0.33
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1045,"BETHEL",NA,"2008-29-04",0,0,0,44.414178,-70.837891,1045,"BETHEL",NA,"2008-29-04",0,0,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1072,"BRIDGTON",NA,"2008-29-04",0,0,0,44.055011,-70.721314,1072,"BRIDGTON",NA,"2008-29-04",0,0,0
1083,"SEBAGO",NA,"2008-29-04",0,0,0,43.760723,-70.517182,1083,"SEBAGO",NA,"2008-29-04",0,0,0
1093,"SEARSMONT",NA,"2008-29-04",0,0,0,44.403479,-69.227463,1093,"SEARSMONT",NA,"2008-29-04",0,0,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1132,"LINCOLN",NA,"2008-29-04",0,0,0,45.380429,-68.449478,1132,"LINCOLN",NA,"2008-29-04",0,0,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1170,"TOPSHAM",NA,"2008-29-04",0,0,0,44.002648,-69.947373,1170,"TOPSHAM",NA,"2008-29-04",0,0,0
1183,"FALMOUTH",NA,"2008-29-04",0,0,0,43.73443,-70.25737,1183,"FALMOUTH",NA,"2008-29-04",0,0,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1192,"NEWFIELD",NA,"2008-29-04",0,0,0,43.63057,-70.898629,1192,"NEWFIELD",NA,"2008-29-04",0,0,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1206,"CLAYTON LAKE",NA,"2008-29-04",0.3,0.1,0.33,46.603629,-69.51931,1206,"CLAYTON LAKE",NA,"2008-29-04",0.3,0.1,0.33
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1324,"SOUTH BERWICK",NA,"2008-29-04",0,0,0,43.209067,-70.786553,1324,"SOUTH BERWICK",NA,"2008-29-04",0,0,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1327,"WESLEY",NA,"2008-29-04",0,0,0,44.97594,-67.645408,1327,"WESLEY",NA,"2008-29-04",0,0,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1490,"SACO (TANNERY SITE)",NA,"2008-29-04",0,0,0,43.533307,-70.484398,1490,"SACO (TANNERY SITE)",NA,"2008-29-04",0,0,0
1494,"DURHAM (NWS)",NA,"2008-29-04",0,0,0,43.983343,-70.050003,1494,"DURHAM (NWS)",NA,"2008-29-04",0,0,0
1509,"GRAY (NWS)",NA,"2008-29-04",0,0,0,43.883339,-70.25,1509,"GRAY (NWS)",NA,"2008-29-04",0,0,0
1510,"HOLLIS (NWS)",NA,"2008-29-04",0,0,0,43.650009,-70.669999,1510,"HOLLIS (NWS)",NA,"2008-29-04",0,0,0
1516,"HARTFORD (NWS)",NA,"2008-29-04",0,0,0,44.374233,-70.317223,1516,"HARTFORD (NWS)",NA,"2008-29-04",0,0,0
1521,"CHURCHILL DAM (NWS)",NA,"2008-29-04",4.6,5.6,1.22,46.492509,-69.2864,1521,"CHURCHILL DAM (NWS)",NA,"2008-29-04",4.6,5.6,1.22
1522,"CHAMBERLAIN BRIDGE (NWS)",NA,"2008-29-04",0,0,0,46.170307,-69.208298,1522,"CHAMBERLAIN BRIDGE (NWS)",NA,"2008-29-04",0,0,0
1527,"NORTH SEBAGO (NWS)",NA,"2008-29-04",0,0,0,43.87911,-70.632699,1527,"NORTH SEBAGO (NWS)",NA,"2008-29-04",0,0,0
1545,"PORTGAGE AT HATHAWAY ROAD",NA,"2008-29-04",2.4,1.2,0.5,46.808309,-68.495796,1545,"PORTGAGE AT HATHAWAY ROAD",NA,"2008-29-04",2.4,1.2,0.5
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1557,"SOUTH LEBANON (B)",NA,"2008-29-04",0,0,0,43.286398,-70.89917,1557,"SOUTH LEBANON (B)",NA,"2008-29-04",0,0,0
1558,"SOUTH BERWICK (B)",NA,"2008-29-04",0,0,0,43.19255,-70.748564,1558,"SOUTH BERWICK (B)",NA,"2008-29-04",0,0,0
1559,"TOPSFIELD (B)",NA,"2008-29-04",0,0,0,45.435011,-67.721001,1559,"TOPSFIELD (B)",NA,"2008-29-04",0,0,0
1560,"JACKMAN STATION (KWP)",1561,"2008-29-04",0.3,0.1,0.33,45.60571,-70.249703,1560,"JACKMAN STATION (KWP)",1561,"2008-29-04",0.3,0.1,0.33
1561,"JACKMAN (B)",NA,"2008-29-04",0.3,0.1,0.33,45.612408,-70.234299,1561,"JACKMAN (B)",NA,"2008-29-04",0.3,0.1,0.33
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1013,"MOOSEHEAD (KWP)",NA,"2009-19-01",31.4,5.6,0.18,45.583831,-69.725289,1013,"MOOSEHEAD (KWP)",NA,"2009-19-01",31.4,5.6,0.18
1030,"MIDDLE DAM (UWP)",NA,"2009-19-01",25,5.5,0.22,44.778711,-70.923104,1030,"MIDDLE DAM (UWP)",NA,"2009-19-01",25,5.5,0.22
1047,"BRASSUA (KWP)",NA,"2009-19-01",27.5,5.3,0.19,45.656509,-69.8107,1047,"BRASSUA (KWP)",NA,"2009-19-01",27.5,5.3,0.19
1049,"GREENVILLE/GREENVILLE JUNCTION (KWP)",NA,"2009-19-01",29.8,5.5,0.18,45.465157,-69.628472,1049,"GREENVILLE/GREENVILLE JUNCTION (KWP)",NA,"2009-19-01",29.8,5.5,0.18
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1564,"FRYEBURG (B)",NA,"2009-19-01",25.5,4.16,0.16,44.008712,-70.955903,1564,"FRYEBURG (B)",NA,"2009-19-01",25.5,4.16,0.16
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1006,"MILO",NA,"2009-20-01",20.2,3,0.15,45.2834,-69.015488,1006,"MILO",NA,"2009-20-01",20.2,3,0.15
1008,"AUGUSTA",NA,"2009-20-01",18.8,3.45,0.18,44.289992,-69.707787,1008,"AUGUSTA",NA,"2009-20-01",18.8,3.45,0.18
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1022,"FORT KENT",NA,"2009-20-01",29.3,5.46,0.19,47.236798,-68.581322,1022,"FORT KENT",NA,"2009-20-01",29.3,5.46,0.19
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1045,"BETHEL",NA,"2009-20-01",23.5,3.7,0.16,44.414178,-70.837891,1045,"BETHEL",NA,"2009-20-01",23.5,3.7,0.16
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1072,"BRIDGTON",NA,"2009-20-01",20.4,3.5,0.17,44.055011,-70.721314,1072,"BRIDGTON",NA,"2009-20-01",20.4,3.5,0.17
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1093,"SEARSMONT",NA,"2009-20-01",18.3,3.3,0.18,44.403479,-69.227463,1093,"SEARSMONT",NA,"2009-20-01",18.3,3.3,0.18
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1132,"LINCOLN",NA,"2009-20-01",17.8,3.3,0.18,45.380429,-68.449478,1132,"LINCOLN",NA,"2009-20-01",17.8,3.3,0.18
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1287,"FLAGSTAFF/FLAGSTAFF DAM (KWP)",NA,"2009-20-01",30.2,5.3,0.17,45.224398,-70.192124,1287,"FLAGSTAFF/FLAGSTAFF DAM (KWP)",NA,"2009-20-01",30.2,5.3,0.17
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1327,"WESLEY",NA,"2009-20-01",25,4.25,0.17,44.97594,-67.645408,1327,"WESLEY",NA,"2009-20-01",25,4.25,0.17
1384,"BARNARD PLT. (NWS)",NA,"2009-20-01",23.4,4.78,0.2,45.308199,-69.125267,1384,"BARNARD PLT. (NWS)",NA,"2009-20-01",23.4,4.78,0.2
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1521,"CHURCHILL DAM (NWS)",NA,"2009-20-01",29,5.43,0.19,46.492509,-69.2864,1521,"CHURCHILL DAM (NWS)",NA,"2009-20-01",29,5.43,0.19
1522,"CHAMBERLAIN BRIDGE (NWS)",NA,"2009-20-01",34.2,6.26,0.18,46.170307,-69.208298,1522,"CHAMBERLAIN BRIDGE (NWS)",NA,"2009-20-01",34.2,6.26,0.18
1545,"PORTGAGE AT HATHAWAY ROAD",NA,"2009-20-01",27.3,5.1,0.19,46.808309,-68.495796,1545,"PORTGAGE AT HATHAWAY ROAD",NA,"2009-20-01",27.3,5.1,0.19
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1559,"TOPSFIELD (B)",NA,"2009-20-01",18.5,3,0.16,45.435011,-67.721001,1559,"TOPSFIELD (B)",NA,"2009-20-01",18.5,3,0.16
1561,"JACKMAN (B)",NA,"2009-20-01",27.1,5.9,0.22,45.612408,-70.234299,1561,"JACKMAN (B)",NA,"2009-20-01",27.1,5.9,0.22
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1565,"POLAND REGIONAL HIGH SCHOOL",NA,"2009-20-01",19.4,2.78,0.14,44.070712,-70.415902,1565,"POLAND REGIONAL HIGH SCHOOL",NA,"2009-20-01",19.4,2.78,0.14
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1374,"SPEDNIK (GP) (AVERAGE)",NA,"2009-21-01",20.5,2.15,0.1,45.57001,-67.43,1374,"SPEDNIK (GP) (AVERAGE)",NA,"2009-21-01",20.5,2.15,0.1
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1520,"CARIBOU (B) (MEDICAL CENTER)",NA,"2009-21-01",27,5.39,0.2,46.875671,-68.001888,1520,"CARIBOU (B) (MEDICAL CENTER)",NA,"2009-21-01",27,5.39,0.2
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1006,"MILO",NA,"2009-15-02",18.7,4.95,0.27,45.2834,-69.015488,1006,"MILO",NA,"2009-15-02",18.7,4.95,0.27
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1045,"BETHEL",NA,"2009-15-02",17.9,4.9,0.27,44.414178,-70.837891,1045,"BETHEL",NA,"2009-15-02",17.9,4.9,0.27
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1072,"BRIDGTON",NA,"2009-15-02",18.2,4.4,0.24,44.055011,-70.721314,1072,"BRIDGTON",NA,"2009-15-02",18.2,4.4,0.24
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1157,"MILLINOCKET (GNP)",NA,"2009-15-02",21.2,5.2,0.24,45.641869,-68.713928,1157,"MILLINOCKET (GNP)",NA,"2009-15-02",21.2,5.2,0.24
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1283,"FROST POND/RIPOGENOUS DAM (GNP)",NA,"2009-15-02",27.5,7.2,0.26,45.910439,-69.185211,1283,"FROST POND/RIPOGENOUS DAM (GNP)",NA,"2009-15-02",27.5,7.2,0.26
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1008,"AUGUSTA",NA,"2009-16-02",14.8,3.55,0.24,44.289992,-69.707787,1008,"AUGUSTA",NA,"2009-16-02",14.8,3.55,0.24
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1028,"AZISCOHOS/AZISCOHOS DAM (UWP)",NA,"2009-16-02",25.7,6.3,0.24,44.945659,-70.997712,1028,"AZISCOHOS/AZISCOHOS DAM (UWP)",NA,"2009-16-02",25.7,6.3,0.24
1030,"MIDDLE DAM (UWP)",NA,"2009-16-02",23,6.5,0.28,44.778711,-70.923104,1030,"MIDDLE DAM (UWP)",NA,"2009-16-02",23,6.5,0.28
1031,"UPPER DAM (UWP)",NA,"2009-16-02",24.25,6.7,0.28,44.883761,-70.862954,1031,"UPPER DAM (UWP)",NA,"2009-16-02",24.25,6.7,0.28
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1083,"SEBAGO",NA,"2009-16-02",15.7,4.5,0.29,43.760723,-70.517182,1083,"SEBAGO",NA,"2009-16-02",15.7,4.5,0.29
1093,"SEARSMONT",NA,"2009-16-02",14.3,4,0.28,44.403479,-69.227463,1093,"SEARSMONT",NA,"2009-16-02",14.3,4,0.28
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1192,"NEWFIELD",NA,"2009-16-02",14,4.4,0.31,43.63057,-70.898629,1192,"NEWFIELD",NA,"2009-16-02",14,4.4,0.31
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1327,"WESLEY",NA,"2009-16-02",20.4,3.25,0.16,44.97594,-67.645408,1327,"WESLEY",NA,"2009-16-02",20.4,3.25,0.16
1490,"SACO (TANNERY SITE)",NA,"2009-16-02",12.2,3.9,0.32,43.533307,-70.484398,1490,"SACO (TANNERY SITE)",NA,"2009-16-02",12.2,3.9,0.32
1493,"NEW SHARON (NWS)",NA,"2009-16-02",16.5,5,0.3,44.633331,-70,1493,"NEW SHARON (NWS)",NA,"2009-16-02",16.5,5,0.3
1494,"DURHAM (NWS)",NA,"2009-16-02",16,4.5,0.28,43.983343,-70.050003,1494,"DURHAM (NWS)",NA,"2009-16-02",16,4.5,0.28
1509,"GRAY (NWS)",NA,"2009-16-02",12,4,0.33,43.883339,-70.25,1509,"GRAY (NWS)",NA,"2009-16-02",12,4,0.33
1510,"HOLLIS (NWS)",NA,"2009-16-02",14.5,4.4,0.3,43.650009,-70.669999,1510,"HOLLIS (NWS)",NA,"2009-16-02",14.5,4.4,0.3
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1516,"HARTFORD (NWS)",NA,"2009-16-02",17,4.6,0.27,44.374233,-70.317223,1516,"HARTFORD (NWS)",NA,"2009-16-02",17,4.6,0.27
1527,"NORTH SEBAGO (NWS)",NA,"2009-16-02",16,4.4,0.28,43.87911,-70.632699,1527,"NORTH SEBAGO (NWS)",NA,"2009-16-02",16,4.4,0.28
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1564,"FRYEBURG (B)",NA,"2009-16-02",16.88,4.24,0.25,44.008712,-70.955903,1564,"FRYEBURG (B)",NA,"2009-16-02",16.88,4.24,0.25
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1013,"MOOSEHEAD (KWP)",NA,"2009-17-02",28.4,6.5,0.23,45.583831,-69.725289,1013,"MOOSEHEAD (KWP)",NA,"2009-17-02",28.4,6.5,0.23
1022,"FORT KENT",NA,"2009-17-02",31,6.94,0.22,47.236798,-68.581322,1022,"FORT KENT",NA,"2009-17-02",31,6.94,0.22
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
